Compound_Id|Batch_No|Well_Id|Conc_uM|Rel_Cell_Count|Induction|Cluster_AKT_PI3K_MTOR|Cluster_Aurora|Cluster_BET|Cluster_DNA_Synthesis|Cluster_HDAC|Cluster_HSP90|Cluster_L/CH|Cluster_Protein_Synthesis|Cluster_Tubulin|Cluster_Uncoupling|Cluster_High|Cluster_Sim|Trivial_Name|Chiral|Smiles
409879|1|409879:01:02_02.00|2|63|68.9|0|0|81.9|0|90.4|25.7|73.6|67.2|80.4|69.9|HDAC|90.4|Romidepsin|True|C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O
409882|1|409882:01:02_10.00|10|80|51.3|23.4|0|47.2|20.6|43.9|36.1|72.2|34.8|61.8|60.7|LCH|72.2|MI-77301|True|CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12
409883|1|409883:01:02_10.00|10|93|58.2|0|0|68|0|66.7|18|93.3|40.6|61.7|42.9|LCH|93.3|GSK484 (hydrochloride)|True|COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12
409886|1|409886:01:02_10.00|10|101|37|0|0|69.4|0|67.7|24.6|78.5|48.3|72.2|54.9|LCH|78.5|I-BRD9|False|CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O
409887|1|409887:01:04_01.00|1|96|44.2|0|0|60.3|0|60.2|24.6|83.1|37.5|66.3|31.5|LCH|83.1|DDR1-IN-1 (hydrat)|False|CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
409887|1|409887:01:03_01.00|1|101|40.6|0|0|68.6|0|68.4|27.4|87|49|72|40|LCH|87|DDR1-IN-1 (hydrat)|False|CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
409887|1|409887:01:04_03.00|3|90|75|0|0|74.9|0|72.4|18.1|94.2|52.8|74.1|48.7|LCH|94.2|DDR1-IN-1 (hydrat)|False|CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
409887|1|409887:01:03_03.00|3|96|73.2|0|0|75|0|72.2|19.1|94.8|51.5|73.7|49.7|LCH|94.8|DDR1-IN-1 (hydrat)|False|CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
409888|1|409888:01:02_10.00|10|93|25.2|23.5|0|44.6|1.6|45.4|25.4|70.1|50.9|50.5|56.1|LCH|70.1|(S)-PFI-2 (hydrochloride)|True|O=C([C@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1
409889|1|409889:01:02_10.00|10|99|11.6|0|0|47.4|0|46.6|42.2|58.5|37.1|53.7|26.1|LCH|58.5|BAY-598|True|CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
409889|1|409889:01:03_30.00|30|96|32.1|0|0|55|0|58.3|52.2|56.2|39.8|56.1|46.2|HDAC|58.3|BAY-598|True|CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
409889|1|409889:01:03_50.00|50|84|41.5|0|0|63|0|62.1|51.1|57.5|48.7|63|63.3|Uncoupler|63.3|BAY-598|True|CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1
409891|1|409891:01:05_01.00|1|101|6.2|40.2|0|10.4|49.9|7.7|31.8|51.3|0|27.8|23.9|LCH|51.3|NVS-CECR2-1|False|CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1
409891|1|409891:01:04_03.00|3|73|80.1|0|0|73.3|0|68.3|13.2|81.9|58.6|76.6|54.3|LCH|81.9|NVS-CECR2-1|False|CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1
409891|1|409891:01:05_03.00|3|74|78.4|0|0|62.8|1.3|56.2|17.4|80|46.4|73.8|52.9|LCH|80|NVS-CECR2-1|False|CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1
409892|1|409892:01:03_30.00|30|79|27.6|0|0|50.3|0|51.3|34.9|65.6|33.8|58.9|20.8|LCH|65.6|A-196|False|Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl
409892|1|409892:01:03_50.00|50|83|40.8|0|0|57.6|0|59.9|47|65.7|46.5|60.3|40.9|LCH|65.7|A-196|False|Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl
409893|1|409893:01:03_30.00|30|99|43|0|0|87.4|0|84.3|0.7|82.1|68.5|80.8|46.5|BET|87.4|MS049 (hydrochloride)|False|CNCCN1CCC(OCc2ccccc2)CC1
409893|1|409893:01:03_50.00|50|96|29.9|0|0|87|0|83.2|18.3|84.2|67.5|81.9|55.8|BET|87|MS049 (hydrochloride)|False|CNCCN1CCC(OCc2ccccc2)CC1
409894|1|409894:01:03_30.00|30|97|25.6|0|0|47.2|0|43.1|18.9|69.8|13.8|54.1|12.4|LCH|69.8|GSK591|True|O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
409894|1|409894:01:03_50.00|50|109|23.3|0|0|38|0|33.1|27.6|59.6|19.3|50.2|14.5|LCH|59.6|GSK591|True|O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1
409895|1|409895:01:02_10.00|10|95|33.7|0|0|73.3|0|73.1|0|78.9|46.4|69.2|30.2|LCH|78.9|MS023 (hydrochloride)|False|CC(C)Oc1ccc(-c2c[nH]cc2CN(C)CCN)cc1
409896|1|409896:01:02_10.00|10|70|51.5|39.3|9.3|0|80.5|0|34.5|13|0|0|0|DNA_Synth|80.5|BLU9931|False|C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
409896|2|409896:02:04_06.00|6|93|14.9|58.9|10.8|0|86.5|0|28.2|0|0|0|0|DNA_Synth|86.5|BLU9931|False|C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
409896|2|409896:02:04_10.00|10|94|20.9|66.7|0|0|84.4|0|24.1|0|0|0|0|DNA_Synth|84.4|BLU9931|False|C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
409898|1|409898:01:02_10.00|10|86|17.1|30.9|22.2|0|63.3|0|51|25.1|0|0|0|DNA_Synth|63.3|CCT251545|False|Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1
409900|1|409900:01:02_10.00|10|99|20.9|37.8|0|15.7|6.8|4.2|48|32.4|16.9|32.7|31.3|HSP90|48|PF-CBP1|False|CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1
409901|2|409901:02:04_10.00|10|99|7.9|0|21|17.7|0.3|17.2|38.5|39.1|16.9|34.2|0|LCH|39.1|CPI-360|True|COc1cc(C)nc(O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12
409902|1|409902:01:03_01.00|1|93|61.3|45.7|0|37.7|0|47.4|45.3|71.5|29.3|40.3|52.5|LCH|71.5|URMC-099|False|CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
409902|1|409902:01:04_01.00|1|95|61.7|42.1|0|41.2|0|49.3|41.2|75.9|27.2|42.4|52.2|LCH|75.9|URMC-099|False|CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
409902|1|409902:01:03_03.00|3|86|67|39.8|0|36.3|0|46.7|44.7|65.6|37.8|36.1|50|LCH|65.6|URMC-099|False|CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
409902|1|409902:01:04_03.00|3|89|67.2|40.1|0|37.2|0|47.8|44|65|39.9|36.3|51.3|LCH|65|URMC-099|False|CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
409903|1|409903:01:02_10.00|10|93|8.5|0|0|54.9|0|64.2|36.8|73.6|37.6|51.2|27.5|LCH|73.6|Infigratinib|False|CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
409906|1|409906:01:03_30.00|30|73|84.1|0|0|78.3|0|74|34.1|64.6|73.8|79.7|75.5|Tubulin|79.7|BMX-IN-1|False|C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C
409908|1|409908:01:04_01.00|1|99|49.2|0.4|0|62.2|0|62.3|31.2|82.7|44.4|65.3|51.4|LCH|82.7|Bafetinib|True|Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
409908|1|409908:01:03_01.00|1|100|48.9|0|0|64.9|0|64.6|26|85.2|43|67.7|47.9|LCH|85.2|Bafetinib|True|Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
409908|1|409908:01:04_03.00|3|97|68.7|0|0|73.5|0|72.9|21.9|92.5|48.9|70.7|51.7|LCH|92.5|Bafetinib|True|Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
409908|1|409908:01:03_03.00|3|95|67.5|0|0|73.7|0|72.7|21.8|92|52.3|70.7|52.5|LCH|92|Bafetinib|True|Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
409909|1|409909:01:02_10.00|10|96|35.4|50.5|0|9|38|7.5|47.4|48.5|7.6|30.4|30.6|AKT_PI3K_MTOR|50.5|Mps1-IN-1|False|COc1cc(N2CCC(O)CC2)ccc1Nc1cc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1
409910|1|409910:01:03_01.00|1|105|63.6|0.1|0|76.2|0|74.6|40.2|78.3|58.8|76.6|64.1|LCH|78.3|HG-9-91-01|False|COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1
409910|1|409910:01:04_01.00|1|96|66.3|0|0|77.2|0|75|38.8|81.2|61.7|78.3|65.5|LCH|81.2|HG-9-91-01|False|COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1
409910|1|409910:01:03_03.00|3|94|70.5|0|0|76.5|0|75.3|38.6|82.6|57.2|78|63.7|LCH|82.6|HG-9-91-01|False|COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1
409910|1|409910:01:04_03.00|3|85|72|0|0|78.3|0|76.7|38.4|84|60.1|79.5|63.7|LCH|84|HG-9-91-01|False|COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1
409911|1|409911:01:02_10.00|10|96|26.4|7.1|0|75.6|0|73.5|17.7|81.2|58.3|68|68.1|LCH|81.2|GSK583|False|CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3[nH]nc4ccc(F)cc34)c2c1
409912|1|409912:01:02_10.00|10|60|42|17|57.4|0|77|0|26.4|0|0|0|0|DNA_Synth|77|BAY-299|False|Cc1cc2c(cc1N1C(=O)c3cccc4c(CCCO)ccc(c34)C1=O)n(C)c(=O)n2C
409912|2|409912:02:03_02.00|2|80|13.8|10|64.4|0|73.4|0|11.8|0|0|0|0|DNA_Synth|73.4|BAY-299|False|Cc1cc2c(cc1N1C(=O)c3cccc4c(CCCO)ccc(c34)C1=O)n(C)c(=O)n2C
409913|1|409913:01:02_10.00|10|75|31.1|51|30.5|0|93.6|0|7.8|0|0|0|0|DNA_Synth|93.6|Talazoparib|True|Cn1ncnc1[C@H]1c2nnc(O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
409914|1|409914:01:03_01.00|1|96|6.6|0|0|48.6|0|55.8|46.2|61.4|16.1|51.8|28.6|LCH|61.4|AZ6102|True|Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(O)c3ccn(C)c3n2)cc1
409914|1|409914:01:04_01.00|1|106|6.6|0|0|65.1|0|66.2|44.2|69.1|46.1|69.8|47.5|Tubulin|69.8|AZ6102|True|Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(O)c3ccn(C)c3n2)cc1
409914|1|409914:01:03_03.00|3|90|75.1|0|0|80.8|0|77.9|30.9|85.4|64.5|84.4|60.8|LCH|85.4|AZ6102|True|Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(O)c3ccn(C)c3n2)cc1
409914|1|409914:01:04_03.00|3|88|67.9|0|0|81.1|0|76.8|23.7|86.7|62.3|83.2|62.4|LCH|86.7|AZ6102|True|Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(O)c3ccn(C)c3n2)cc1
409914|2|409914:02:03_02.00|2|95|18.5|0|0|52.3|0|54.9|34.6|64.6|29.1|60|14.7|LCH|64.6|AZ6102|True|Cc1cc(N2C[C@H](C)N[C@H](C)C2)ncc1-c1ccc(-c2nc(O)c3ccn(C)c3n2)cc1
409915|1|409915:01:04_03.00|3|95|7.9|0|0|74.8|0|77.8|4.4|60.1|41.1|76.2|54.4|HDAC|77.8|TP-472|False|CC(=O)c1cc(-c2cc(C(=O)NC3CC3)ccc2C)c2ncccn12
409915|1|409915:01:02_10.00|10|72|63.7|0|0|77.2|0|74.9|32.3|65.7|59.9|95.9|58.2|Tubulin|95.9|TP-472|False|CC(=O)c1cc(-c2cc(C(=O)NC3CC3)ccc2C)c2ncccn12
409916|1|409916:01:03_03.00|3|107|22.1|0|0|75.9|0|76.9|16.1|93.1|49.7|70.8|40.9|LCH|93.1|TP-064|False|CNCCN1CCC(c2cc(CN(C)C(=O)c3cccc(Oc4ccccc4)c3)ccn2)CC1
409916|1|409916:01:04_03.00|3|96|29|0|0|68.6|0|70|13.7|88.8|39.2|67.2|29|LCH|88.8|TP-064|False|CNCCN1CCC(c2cc(CN(C)C(=O)c3cccc(Oc4ccccc4)c3)ccn2)CC1
409916|1|409916:01:02_10.00|10|93|79.8|0|0|73.7|0|76.4|18.5|91.8|49|69.9|38.5|LCH|91.8|TP-064|False|CNCCN1CCC(c2cc(CN(C)C(=O)c3cccc(Oc4ccccc4)c3)ccn2)CC1
409918|1|409918:01:02_10.00|10|91|49.9|0|0|66|0|67.1|17.9|91.7|41.4|67|40.8|LCH|91.7|GSK6853|True|COc1ccccc1C(=O)Nc1cc2c(cc1N1CCNC[C@H]1C)n(C)c(=O)n2C
409919|1|409919:01:02_10.00|10|75|59.2|92.9|0|0|55.2|0|26.9|0|0|0|34.3|AKT_PI3K_MTOR|92.9|eCF309|False|CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC
409921|1|409921:01:02_02.00|2|67|38|0|0|77|0|72|1.4|77.9|44.1|80.6|58.3|Tubulin|80.6|MZ1|True|Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1
409923|1|409923:01:04_01.00|1|61|78.1|0|0|62.3|0|61|34.1|77.4|45.8|70.1|51.6|LCH|77.4|THZ1|False|CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1
409923|1|409923:01:05_01.00|1|67|75.6|0|0|63.3|0|60.9|30.1|77.8|45.8|70.3|52.5|LCH|77.8|THZ1|False|CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1
409935|1|409935:01:02_02.00|2|82|17.6|0|0|78.1|0|74.2|31.4|66.8|64.5|78.7|63.1|Tubulin|78.7|Ionomycin|True|C[C@H](C[C@H](C)C(=O)/C=C(\O)[C@H](C)C[C@H](C)C/C=C/[C@@H](C)[C@@H](O)[C@@H](C)[C@@H](O)C[C@@H]1CC[C@@](C)([C@H]2CC[C@@](C)([C@@H](C)O)O2)O1)C[C@H](C)CCC(=O)O
409946|1|409946:01:03_02.00|2|92|44.2|20.5|0|34.6|0|36.8|50.2|47.2|33.4|51.1|40.6|Tubulin|51.1|STF-62247|False|Cc1cccc(Nc2nc(-c3ccncc3)cs2)c1
409947|1|409947:01:03_02.00|2|68|53.2|0|0|79.9|0|92.6|25.3|67.5|60.3|79.4|62.1|HDAC|92.6|Belinostat|False|O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
409947|2|409947:02:03_00.20|0.2|91|31.4|0|0|86.9|0|88.1|0|65.2|44.1|80|49.6|HDAC|88.1|Belinostat|False|O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
409947|2|409947:02:03_02.00|2|80|54.7|0|0|88.2|0|98.6|19.5|69.5|67.6|79.7|62.6|HDAC|98.6|Belinostat|False|O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
409951|2|409951:02:08_01.00|1|105|5|0|0|55.5|0|47.4|22.5|63.6|40|63.3|36.7|LCH|63.6|SRT 1720|False|O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1
409951|2|409951:02:07_01.00|1|106|5.9|2.9|0|32.4|0|27.1|21.4|57.6|0|37.3|9.1|LCH|57.6|SRT 1720|False|O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1
409951|2|409951:02:08_03.00|3|89|81.5|0|0|68.7|0|67.3|22.4|83.3|56.4|75|47.2|LCH|83.3|SRT 1720|False|O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1
409952|1|409952:01:05_00.20|0.2|55|70.3|18.7|0|49.7|0|53.4|38.3|59.8|51.3|51.2|50.9|LCH|59.8|Sepantronium (bromide)|False|COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
409952|1|409952:01:04_00.20|0.2|56|67.7|22.4|0|43.2|0|45|36.6|54.7|48.1|45.6|47.8|LCH|54.7|Sepantronium (bromide)|False|COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
409952|1|409952:01:05_00.60|0.6|54|82.4|0|0|67.3|0|69|20.3|68.3|61|63.9|52|HDAC|69|Sepantronium (bromide)|False|COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
409952|1|409952:01:03_02.00|2|51|74.4|0|0|57.4|0|62.6|17.5|57.1|52.6|54.2|43.9|HDAC|62.6|Sepantronium (bromide)|False|COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O
409954|1|409954:01:04_06.00|6|101|11.4|0|0|45.5|0|30.6|11.7|53.6|20.3|46|8.4|LCH|53.6|Ivacaftor|False|CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2cnc3ccccc3c2O)cc1O
409956|1|409956:01:03_02.00|2|68|22.8|14.6|24.3|0|2|2.7|74.4|0|0|6.5|2.2|HSP90|74.4|Ganetespib|False|CC(C)c1cc(-c2nnc(O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O
409975|1|409975:01:03_02.00|2|80|34.9|0|0|70.7|0|71.2|34.9|48.9|47.8|78.8|62|Tubulin|78.8|Adavosertib|False|C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1
409977|1|409977:01:04_06.00|6|88|32.5|0|2.5|55.5|0|61.3|54.6|53.6|53.3|73.4|25|Tubulin|73.4|Pimobendan|False|COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
409977|1|409977:01:04_10.00|10|82|27.1|0|0|61.8|0|57|42.2|57.3|53.3|80.3|38.8|Tubulin|80.3|Pimobendan|False|COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
409983|1|409983:01:04_06.00|6|84|15.2|23.9|32.2|0|77.6|0|0|5.4|0|0|0|DNA_Synth|77.6|AG-14361|False|CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1
409983|1|409983:01:04_10.00|10|81|7.6|25.9|47.7|0|76.1|0|11.6|0|0|0|0|DNA_Synth|76.1|AG-14361|False|CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1
409984|1|409984:01:05_06.00|6|105|11.6|0|0|72.6|0|69.2|0|38.4|53.2|67.7|46.1|BET|72.6|Galunisertib|False|Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
409984|1|409984:01:05_10.00|10|103|5.4|0|0|66|0|57.3|14.3|42.4|45.7|62.6|38.6|BET|66|Galunisertib|False|Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
409989|1|409989:01:04_10.00|10|110|13.3|0|0|37.1|0|30.7|0|53|0|31.4|0|LCH|53|PF-3845|False|O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
409991|1|409991:01:03_02.00|2|104|11.7|0|0|22.6|0|20|32.2|47.6|10.9|36.7|3.9|LCH|47.6|AZ3146|False|COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C
409991|1|409991:01:04_06.00|6|109|51.8|0|0|66.3|0|66.6|23.7|83.5|42.8|68.2|42.9|LCH|83.5|AZ3146|False|COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C
409991|1|409991:01:04_10.00|10|92|64.4|0|0|78|0|73.2|8.5|92|41.1|71.8|43.9|LCH|92|AZ3146|False|COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc2c(n1)n(C1CCCC1)c(=O)n2C
409992|1|409992:01:05_06.00|6|84|6.2|24.9|53.4|0|72.5|0|3.2|0|0|0|0|DNA_Synth|72.5|Evofosfamide|False|Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-]
409992|1|409992:01:05_10.00|10|88|10.4|46.4|38.4|0|84.1|0|0|0|0|0|0|DNA_Synth|84.1|Evofosfamide|False|Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-]
410005|1|410005:01:03_02.00|2|99|5.4|68.4|0|0|54|0|0|0|0|0|0|AKT_PI3K_MTOR|68.4|Rimonabant|False|Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
410005|1|410005:01:04_06.00|6|102|9|17.4|0|11.7|1.9|9.6|34.9|40.9|11.6|18.7|0|LCH|40.9|Rimonabant|False|Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
410005|1|410005:01:04_10.00|10|95|15.7|0|0|39.7|0|33.4|33.5|58.6|26.7|47.9|9.7|LCH|58.6|Rimonabant|False|Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1
410010|1|410010:01:03_02.00|2|96|50.8|0|0|66.3|0|63.2|11.9|87.9|39.7|60.9|37.3|LCH|87.9|Tenovin-6 (Hydrochloride)|False|CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1
410014|1|410014:01:04_06.00|6|100|29|0|0|40.1|0|39.7|23.4|58.5|21.8|49.1|14.5|LCH|58.5|EPZ005687|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(O)n1
410014|1|410014:01:04_10.00|10|110|16.8|0|0|40|0|37.9|25.9|59.7|21.5|45.1|0|LCH|59.7|EPZ005687|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(O)n1
410014|2|410014:02:03_02.00|2|103|6.2|0.5|0|16.7|0|12.9|44.3|36|21|26.6|0|HSP90|44.3|EPZ005687|False|Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(O)n1
410017|1|410017:01:03_02.00|2|94|37.3|0|0|65.8|0|70|7.7|84.2|38.7|59.7|24|LCH|84.2|Tepotinib (EMD 1214063)|False|CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
410020|1|410020:01:03_02.00|2|69|52.3|41.4|9.3|0|92.7|0|15.8|0|0|0|0|DNA_Synth|92.7|SC144|False|O=C(NNc1nc2cc(F)ccc2n2cccc12)c1cnccn1
410021|1|410021:01:03_02.00|2|65|37.1|62.7|7.7|0|89.3|0|0.3|0|0|0|0|DNA_Synth|89.3|KPT-185|False|COc1cc(-c2ncn(/C=C\C(=O)OC(C)C)n2)cc(C(F)(F)F)c1
410025|1|410025:01:04_06.00|6|112|7.4|0|0|36.5|0|25.1|29|44.3|21.2|36.7|10.7|LCH|44.3|BMS-911543|False|CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
410025|1|410025:01:04_10.00|10|105|21.1|0|0|58.9|0|52.7|39|62|43.1|63.8|25.8|Tubulin|63.8|BMS-911543|False|CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
410026|1|410026:01:03_02.00|2|55|78.8|0|0|63.1|0|61.5|18.8|78|56.6|69.5|45.2|LCH|78|LDN-212854|False|c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1
410027|1|410027:01:03_02.00|2|69|53.2|36.7|5.3|0|85.8|0|15.5|11.1|0|0|0|DNA_Synth|85.8|NSC319726|False|C/C(=N\NC(=S)N1CCC1)c1ccccn1
